Customer,x0Min,x5Min,x10Min,x15Min,x20Min,x25Min,x30Min,x35Min,x40Min,x45Min,x50Min,x55Min,x60Min,x65Min,x70Min,x75Min,x80Min,x85Min,x90Min,x95Min,x100Min,x105Min,x110Min,x115Min,x120Min,x125Min,x130Min,x135Min,x140Min,x145Min,x150Min,x155Min,x160Min,x165Min,x170Min,x175Min,x180Min,x185Min,x190Min,x195Min,x200Min,x205Min,x210Min,x215Min,x220Min,x225Min,x230Min,x235Min,x240Min,x245Min,x250Min,x255Min,x260Min,x265Min,x270Min,x275Min,x280Min,x285Min,x290Min,x295Min,x300Min,x305Min,x310Min,x315Min,x320Min,x325Min,x330Min,x335Min,x340Min,x345Min,x350Min,x355Min,x360Min,x365Min,x370Min,x375Min,x380Min,x385Min,x390Min,x395Min,x400Min,x405Min,x410Min,x415Min,x420Min,x425Min,x430Min,x435Min,x440Min,x445Min,x450Min,x455Min,x460Min,x465Min,x470Min,x475Min,x480Min,x485Min,x490Min,x495Min,x500Min,x505Min,x510Min,x515Min,x520Min,x525Min,x530Min,x535Min,x540Min,x545Min,x550Min,x555Min,x560Min,x565Min,x570Min,x575Min,x580Min,x585Min,x590Min,x595Min,x600Min,x605Min,x610Min,x615Min,x620Min,x625Min,x630Min,x635Min,x640Min,x645Min,x650Min,x655Min,x660Min,x665Min,x670Min,x675Min,x680Min,x685Min,x690Min,x695Min,x700Min,x705Min,x710Min,x715Min,x720Min,x725Min,x730Min,x735Min,x740Min,x745Min,x750Min,x755Min,x760Min,x765Min,x770Min,x775Min,x780Min,x785Min,x790Min,x795Min,x800Min,x805Min,x810Min,x815Min,x820Min,x825Min,x830Min,x835Min,x840Min,x845Min,x850Min,x855Min,x860Min,x865Min,x870Min,x875Min,x880Min,x885Min,x890Min,x895Min,x900Min,x905Min,x910Min,x915Min,x920Min,x925Min,x930Min,x935Min,x940Min,x945Min,x950Min,x955Min,x960Min,x965Min,x970Min,x975Min,x980Min,x985Min,x990Min,x995Min,x1000Min,x1005Min,x1010Min,x1015Min,x1020Min,x1025Min,x1030Min,x1035Min,x1040Min,x1045Min,x1050Min,x1055Min,x1060Min,x1065Min,x1070Min,x1075Min,x1080Min,x1085Min,x1090Min,x1095Min,x1100Min,x1105Min,x1110Min,x1115Min,x1120Min,x1125Min,x1130Min,x1135Min,x1140Min,x1145Min,x1150Min,x1155Min,x1160Min,x1165Min,x1170Min,x1175Min,x1180Min,x1185Min,x1190Min,x1195Min,x1200Min,x1205Min,x1210Min,x1215Min,x1220Min,x1225Min,x1230Min,x1235Min,x1240Min,x1245Min,x1250Min,x1255Min,x1260Min,x1265Min,x1270Min,x1275Min,x1280Min,x1285Min,x1290Min,x1295Min,x1300Min,x1305Min,x1310Min,x1315Min,x1320Min,x1325Min,x1330Min,x1335Min,x1340Min,x1345Min,x1350Min,x1355Min,x1360Min,x1365Min,x1370Min,x1375Min,x1380Min,x1385Min,x1390Min,x1395Min,x1400Min,x1405Min,x1410Min,x1415Min,x1420Min,x1425Min
P1,12.97915016,12.89745925,12.81576835,12.73407744,12.66216648,12.59025552,12.51834456,12.45087825,12.38341193,12.31594562,12.2418108,12.16767597,12.09354115,12.02828715,11.96303314,11.89777914,11.85901907,11.82025901,11.78149894,11.72877816,11.67605739,11.62333661,11.58450828,11.54567995,11.50685162,11.45421999,11.40158837,11.34895674,11.32143266,11.29390858,11.2663845,11.23311112,11.19983775,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.95558201,10.91774656,10.87991112,10.86324646,10.84658179,10.82991713,10.81926569,10.80861426,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.88134545,10.95587476,11.03040406,11.041672,11.05293993,11.06420787,11.08450538,11.1048029,11.12510041,11.17820249,11.23130458,11.28440666,11.34595211,11.40749757,11.46904302,11.55434978,11.63965655,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.55825216,11.52342852,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.75518853,11.79957697,11.84396542,11.88761645,11.93126748,11.97491851,12.07243049,12.16994248,12.26745446,12.39507686,12.52269927,12.65032167,12.73540593,12.8204902,12.90557446,12.98386347,13.06215248,13.14044149,13.21935055,13.29825962,13.37716868,13.43505796,13.49294725,13.55083653,13.59893433,13.64703212,13.69512992,13.74607945,13.79702898,13.84797851,13.91529485,13.98261118,14.04992752,14.10711964,14.16431176,14.22150388,14.25398856,14.28647325,14.31895793,14.36427314,14.40958834,14.45490355,14.49548217,14.5360608,14.57663942,14.61253319,14.64842697,14.68432074,14.69813865,14.71195655,14.72577446,14.73789697,14.75001947,14.76214198,14.78951195,14.81688193,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.02010201,15.03664229,15.05318256,15.05204165,15.05090074,15.04975983,15.03740859,15.02505736,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.98216978,14.9637794,14.94538901,14.94092986,14.93647072,14.93201157,14.92041595,14.90882033,14.89722471,14.87253058,14.84783644,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.22870978,14.07745436,13.92619893,13.81996805,13.71373716,13.60750628,13.53030096,13.45309565,13.37589033,13.35950275,13.34311518,13.3267276,13.32398711,13.32124661,13.31850612,13.46830975,13.61811339,13.76791702,13.93762958,14.10734215,14.27705471,14.54432879,14.81160286,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.98808816,16.00893391,16.02977967,16.07791267,16.12604568,16.17417868,16.20864455,16.24311041,16.27757628,16.26637311,16.25516995,16.24396678,16.22958609,16.2152054,16.20082471,16.20011873,16.19941276,16.19870678,16.1741189,16.14953102,16.12494314,16.08541559,16.04588805,16.0063605,15.94367656,15.88099262,15.81830868,15.77613232,15.73395595,15.69177959,15.60904215,15.52630471,15.44356727,15.36342135,15.28327542,15.2031295,15.11493884,15.02674818,14.93855752,14.85767733,14.77679713,14.69591694,14.54538859,14.39486025,14.2443319,14.17092176,14.09751163,20.62410149,20.52139595,20.41869042,20.31598488,20.23281912,20.14965336,20.0664876,19.98342008,19.90035256,19.81728504
P2,12.97915016,12.89745925,12.81576835,12.73407744,12.66216648,12.59025552,12.51834456,12.45087825,12.38341193,12.31594562,12.2418108,12.16767597,12.09354115,12.02828715,11.96303314,11.89777914,11.85901907,11.82025901,11.78149894,11.72877816,11.67605739,11.62333661,11.58450828,11.54567995,11.50685162,11.45421999,11.40158837,11.34895674,11.32143266,11.29390858,11.2663845,11.23311112,11.19983775,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.95558201,10.91774656,10.87991112,10.86324646,10.84658179,10.82991713,10.81926569,10.80861426,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.88134545,10.95587476,11.03040406,11.041672,11.05293993,11.06420787,11.08450538,11.1048029,11.12510041,11.17820249,11.23130458,11.28440666,11.34595211,11.40749757,11.46904302,11.55434978,11.63965655,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.55825216,11.52342852,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.75518853,11.79957697,11.84396542,11.88761645,11.93126748,11.97491851,12.07243049,12.16994248,12.26745446,12.39507686,12.52269927,12.65032167,12.73540593,12.8204902,12.90557446,12.98386347,13.06215248,13.14044149,13.21935055,13.29825962,13.37716868,13.43505796,13.49294725,13.55083653,13.59893433,13.64703212,13.69512992,13.74607945,13.79702898,13.84797851,13.91529485,13.98261118,14.04992752,14.10711964,14.16431176,14.22150388,14.25398856,14.28647325,14.31895793,14.36427314,14.40958834,14.45490355,14.49548217,14.5360608,14.57663942,14.61253319,14.64842697,14.68432074,14.69813865,14.71195655,14.72577446,14.73789697,14.75001947,14.76214198,14.78951195,14.81688193,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.02010201,15.03664229,15.05318256,15.05204165,15.05090074,15.04975983,15.03740859,15.02505736,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.98216978,14.9637794,14.94538901,14.94092986,14.93647072,14.93201157,14.92041595,14.90882033,14.89722471,14.87253058,14.84783644,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.22870978,14.07745436,13.92619893,13.81996805,13.71373716,13.60750628,13.53030096,13.45309565,13.37589033,13.35950275,13.34311518,13.3267276,13.32398711,13.32124661,13.31850612,13.46830975,13.61811339,13.76791702,13.93762958,14.10734215,14.27705471,14.54432879,14.81160286,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.98808816,16.00893391,16.02977967,16.07791267,16.12604568,16.17417868,16.20864455,16.24311041,16.27757628,16.26637311,16.25516995,16.24396678,16.22958609,16.2152054,16.20082471,16.20011873,16.19941276,16.19870678,16.1741189,16.14953102,16.12494314,16.08541559,16.04588805,16.0063605,15.94367656,15.88099262,15.81830868,15.77613232,15.73395595,15.69177959,15.60904215,15.52630471,15.44356727,15.36342135,15.28327542,15.2031295,15.11493884,15.02674818,14.93855752,14.85767733,14.77679713,14.69591694,14.54538859,14.39486025,14.2443319,14.17092176,14.09751163,14.02410149,13.92139595,13.81869042,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
P3,12.97915016,12.89745925,12.81576835,12.73407744,12.66216648,12.59025552,12.51834456,12.45087825,12.38341193,12.31594562,12.2418108,12.16767597,12.09354115,12.02828715,11.96303314,11.89777914,11.85901907,11.82025901,11.78149894,11.72877816,11.67605739,11.62333661,11.58450828,11.54567995,11.50685162,11.45421999,11.40158837,11.34895674,11.32143266,11.29390858,11.2663845,11.23311112,11.19983775,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.95558201,10.91774656,10.87991112,10.86324646,10.84658179,10.82991713,10.81926569,10.80861426,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.88134545,10.95587476,11.03040406,11.041672,11.05293993,11.06420787,11.08450538,11.1048029,11.12510041,11.17820249,11.23130458,11.28440666,11.34595211,11.40749757,11.46904302,11.55434978,11.63965655,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.55825216,11.52342852,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.75518853,11.79957697,11.84396542,11.88761645,11.93126748,11.97491851,12.07243049,12.16994248,12.26745446,12.39507686,12.52269927,12.65032167,12.73540593,12.8204902,12.90557446,12.98386347,13.06215248,13.14044149,13.21935055,13.29825962,13.37716868,13.43505796,13.49294725,13.55083653,13.59893433,13.64703212,13.69512992,13.74607945,13.79702898,13.84797851,13.91529485,13.98261118,14.04992752,14.10711964,14.16431176,14.22150388,14.25398856,14.28647325,14.31895793,14.36427314,14.40958834,14.45490355,14.49548217,14.5360608,14.57663942,14.61253319,14.64842697,14.68432074,14.69813865,14.71195655,14.72577446,14.73789697,14.75001947,14.76214198,14.78951195,14.81688193,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.02010201,15.03664229,15.05318256,15.05204165,15.05090074,15.04975983,15.03740859,15.02505736,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.98216978,14.9637794,14.94538901,14.94092986,14.93647072,14.93201157,14.92041595,14.90882033,14.89722471,14.87253058,14.84783644,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.22870978,14.07745436,13.92619893,13.81996805,13.71373716,13.60750628,13.53030096,13.45309565,13.37589033,13.35950275,13.34311518,13.3267276,13.32398711,13.32124661,13.31850612,13.46830975,13.61811339,13.76791702,13.93762958,14.10734215,14.27705471,14.54432879,14.81160286,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.98808816,16.00893391,16.02977967,16.07791267,16.12604568,16.17417868,16.20864455,16.24311041,16.27757628,16.26637311,16.25516995,16.24396678,16.22958609,16.2152054,16.20082471,16.20011873,16.19941276,16.19870678,16.1741189,16.14953102,16.12494314,16.08541559,16.04588805,16.0063605,15.94367656,15.88099262,15.81830868,15.77613232,15.73395595,15.69177959,15.60904215,15.52630471,15.44356727,15.36342135,15.28327542,15.2031295,15.11493884,15.02674818,14.93855752,14.85767733,14.77679713,14.69591694,14.54538859,14.39486025,14.2443319,14.17092176,14.09751163,14.02410149,13.92139595,13.81869042,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
P4,12.97915016,12.89745925,12.81576835,12.73407744,12.66216648,12.59025552,12.51834456,12.45087825,12.38341193,12.31594562,12.2418108,12.16767597,12.09354115,12.02828715,11.96303314,11.89777914,11.85901907,11.82025901,11.78149894,11.72877816,11.67605739,11.62333661,11.58450828,11.54567995,11.50685162,11.45421999,11.40158837,11.34895674,11.32143266,11.29390858,11.2663845,11.23311112,11.19983775,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.95558201,10.91774656,10.87991112,10.86324646,10.84658179,10.82991713,10.81926569,10.80861426,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.88134545,10.95587476,11.03040406,11.041672,11.05293993,11.06420787,11.08450538,11.1048029,11.12510041,11.17820249,11.23130458,11.28440666,11.34595211,11.40749757,11.46904302,11.55434978,11.63965655,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.55825216,11.52342852,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.75518853,11.79957697,11.84396542,11.88761645,11.93126748,11.97491851,12.07243049,12.16994248,12.26745446,12.39507686,12.52269927,12.65032167,12.73540593,12.8204902,12.90557446,12.98386347,13.06215248,13.14044149,13.21935055,13.29825962,13.37716868,13.43505796,13.49294725,13.55083653,13.59893433,13.64703212,13.69512992,13.74607945,13.79702898,13.84797851,13.91529485,13.98261118,14.04992752,14.10711964,14.16431176,14.22150388,14.25398856,14.28647325,14.31895793,14.36427314,14.40958834,14.45490355,14.49548217,14.5360608,14.57663942,14.61253319,14.64842697,14.68432074,14.69813865,14.71195655,14.72577446,14.73789697,14.75001947,14.76214198,14.78951195,14.81688193,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.02010201,15.03664229,15.05318256,15.05204165,15.05090074,15.04975983,15.03740859,15.02505736,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.98216978,14.9637794,14.94538901,14.94092986,14.93647072,14.93201157,14.92041595,14.90882033,14.89722471,14.87253058,14.84783644,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.22870978,14.07745436,13.92619893,13.81996805,13.71373716,13.60750628,13.53030096,13.45309565,13.37589033,13.35950275,13.34311518,13.3267276,13.32398711,13.32124661,13.31850612,13.46830975,13.61811339,13.76791702,13.93762958,14.10734215,14.27705471,14.54432879,14.81160286,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.98808816,16.00893391,16.02977967,16.07791267,16.12604568,16.17417868,16.20864455,16.24311041,16.27757628,16.26637311,16.25516995,16.24396678,16.22958609,16.2152054,16.20082471,16.20011873,16.19941276,16.19870678,16.1741189,16.14953102,16.12494314,16.08541559,16.04588805,16.0063605,15.94367656,15.88099262,15.81830868,15.77613232,15.73395595,15.69177959,15.60904215,15.52630471,15.44356727,15.36342135,15.28327542,15.2031295,15.11493884,15.02674818,14.93855752,14.85767733,14.77679713,14.69591694,14.54538859,14.39486025,14.2443319,14.17092176,14.09751163,14.02410149,13.92139595,13.81869042,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
P5,12.97915016,12.89745925,12.81576835,12.73407744,12.66216648,12.59025552,12.51834456,12.45087825,12.38341193,12.31594562,12.2418108,12.16767597,12.09354115,12.02828715,11.96303314,11.89777914,11.85901907,11.82025901,11.78149894,11.72877816,11.67605739,11.62333661,11.58450828,11.54567995,11.50685162,11.45421999,11.40158837,11.34895674,11.32143266,11.29390858,11.2663845,11.23311112,11.19983775,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.95558201,10.91774656,10.87991112,10.86324646,10.84658179,10.82991713,10.81926569,10.80861426,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.88134545,10.95587476,11.03040406,11.041672,11.05293993,11.06420787,11.08450538,11.1048029,11.12510041,11.17820249,11.23130458,11.28440666,11.34595211,11.40749757,11.46904302,11.55434978,11.63965655,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.55825216,11.52342852,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.75518853,11.79957697,11.84396542,11.88761645,11.93126748,11.97491851,12.07243049,12.16994248,12.26745446,12.39507686,12.52269927,12.65032167,12.73540593,12.8204902,12.90557446,12.98386347,13.06215248,13.14044149,13.21935055,13.29825962,13.37716868,13.43505796,13.49294725,13.55083653,13.59893433,13.64703212,13.69512992,13.74607945,13.79702898,13.84797851,13.91529485,13.98261118,14.04992752,14.10711964,14.16431176,14.22150388,14.25398856,14.28647325,14.31895793,14.36427314,14.40958834,14.45490355,14.49548217,14.5360608,14.57663942,14.61253319,14.64842697,14.68432074,14.69813865,14.71195655,14.72577446,14.73789697,14.75001947,14.76214198,14.78951195,14.81688193,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.02010201,15.03664229,15.05318256,15.05204165,15.05090074,15.04975983,15.03740859,15.02505736,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.98216978,14.9637794,14.94538901,14.94092986,14.93647072,14.93201157,14.92041595,14.90882033,14.89722471,14.87253058,14.84783644,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.22870978,14.07745436,13.92619893,13.81996805,13.71373716,13.60750628,13.53030096,13.45309565,13.37589033,13.35950275,13.34311518,13.3267276,13.32398711,13.32124661,13.31850612,13.46830975,13.61811339,13.76791702,13.93762958,14.10734215,14.27705471,14.54432879,14.81160286,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.98808816,16.00893391,16.02977967,16.07791267,16.12604568,16.17417868,16.20864455,16.24311041,16.27757628,16.26637311,16.25516995,16.24396678,16.22958609,16.2152054,16.20082471,16.20011873,16.19941276,16.19870678,16.1741189,16.14953102,16.12494314,16.08541559,16.04588805,16.0063605,15.94367656,15.88099262,15.81830868,15.77613232,15.73395595,15.69177959,15.60904215,15.52630471,15.44356727,15.36342135,15.28327542,15.2031295,15.11493884,15.02674818,14.93855752,14.85767733,14.77679713,14.69591694,14.54538859,14.39486025,14.2443319,14.17092176,14.09751163,14.02410149,13.92139595,13.81869042,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
P6,12.97915016,12.89745925,12.81576835,12.73407744,12.66216648,12.59025552,12.51834456,12.45087825,12.38341193,12.31594562,12.2418108,12.16767597,12.09354115,12.02828715,11.96303314,11.89777914,11.85901907,11.82025901,11.78149894,11.72877816,11.67605739,11.62333661,11.58450828,11.54567995,11.50685162,11.45421999,11.40158837,11.34895674,11.32143266,11.29390858,11.2663845,11.23311112,11.19983775,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.95558201,10.91774656,10.87991112,10.86324646,10.84658179,10.82991713,10.81926569,10.80861426,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.88134545,10.95587476,11.03040406,11.041672,11.05293993,11.06420787,11.08450538,11.1048029,11.12510041,11.17820249,11.23130458,11.28440666,11.34595211,11.40749757,11.46904302,11.55434978,11.63965655,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.55825216,11.52342852,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.75518853,11.79957697,11.84396542,11.88761645,11.93126748,11.97491851,12.07243049,12.16994248,12.26745446,12.39507686,12.52269927,12.65032167,12.73540593,12.8204902,12.90557446,12.98386347,13.06215248,13.14044149,13.21935055,13.29825962,13.37716868,13.43505796,13.49294725,13.55083653,13.59893433,13.64703212,13.69512992,13.74607945,13.79702898,13.84797851,13.91529485,13.98261118,14.04992752,14.10711964,14.16431176,14.22150388,14.25398856,14.28647325,14.31895793,14.36427314,14.40958834,14.45490355,14.49548217,14.5360608,14.57663942,14.61253319,14.64842697,14.68432074,14.69813865,14.71195655,14.72577446,14.73789697,14.75001947,14.76214198,14.78951195,14.81688193,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.02010201,15.03664229,15.05318256,15.05204165,15.05090074,15.04975983,15.03740859,15.02505736,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.98216978,14.9637794,14.94538901,14.94092986,14.93647072,14.93201157,14.92041595,14.90882033,14.89722471,14.87253058,14.84783644,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.22870978,14.07745436,13.92619893,13.81996805,13.71373716,13.60750628,13.53030096,13.45309565,13.37589033,13.35950275,13.34311518,13.3267276,13.32398711,13.32124661,13.31850612,13.46830975,13.61811339,13.76791702,13.93762958,14.10734215,14.27705471,14.54432879,14.81160286,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.98808816,16.00893391,16.02977967,16.07791267,16.12604568,16.17417868,16.20864455,16.24311041,16.27757628,16.26637311,16.25516995,16.24396678,16.22958609,16.2152054,16.20082471,16.20011873,16.19941276,16.19870678,16.1741189,16.14953102,16.12494314,16.08541559,16.04588805,16.0063605,15.94367656,15.88099262,15.81830868,15.77613232,15.73395595,15.69177959,15.60904215,15.52630471,15.44356727,15.36342135,15.28327542,15.2031295,15.11493884,15.02674818,14.93855752,14.85767733,14.77679713,14.69591694,14.54538859,14.39486025,14.2443319,14.17092176,14.09751163,14.02410149,13.92139595,13.81869042,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
P7,12.97915016,12.89745925,12.81576835,12.73407744,12.66216648,12.59025552,12.51834456,12.45087825,12.38341193,12.31594562,12.2418108,12.16767597,12.09354115,12.02828715,11.96303314,11.89777914,11.85901907,11.82025901,11.78149894,11.72877816,11.67605739,11.62333661,11.58450828,11.54567995,11.50685162,11.45421999,11.40158837,11.34895674,11.32143266,11.29390858,11.2663845,11.23311112,11.19983775,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.95558201,10.91774656,10.87991112,10.86324646,10.84658179,10.82991713,10.81926569,10.80861426,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.88134545,10.95587476,11.03040406,11.041672,11.05293993,11.06420787,11.08450538,11.1048029,11.12510041,11.17820249,11.23130458,11.28440666,11.34595211,11.40749757,11.46904302,11.55434978,11.63965655,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.55825216,11.52342852,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.75518853,11.79957697,11.84396542,11.88761645,11.93126748,11.97491851,12.07243049,12.16994248,12.26745446,12.39507686,12.52269927,12.65032167,12.73540593,12.8204902,12.90557446,12.98386347,13.06215248,13.14044149,13.21935055,13.29825962,13.37716868,13.43505796,13.49294725,13.55083653,13.59893433,13.64703212,13.69512992,13.74607945,13.79702898,13.84797851,13.91529485,13.98261118,14.04992752,14.10711964,14.16431176,14.22150388,14.25398856,14.28647325,14.31895793,14.36427314,14.40958834,14.45490355,14.49548217,14.5360608,14.57663942,14.61253319,14.64842697,14.68432074,14.69813865,14.71195655,14.72577446,14.73789697,14.75001947,14.76214198,14.78951195,14.81688193,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.02010201,15.03664229,15.05318256,15.05204165,15.05090074,15.04975983,15.03740859,15.02505736,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.98216978,14.9637794,14.94538901,14.94092986,14.93647072,14.93201157,14.92041595,14.90882033,14.89722471,14.87253058,14.84783644,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.22870978,14.07745436,13.92619893,13.81996805,13.71373716,13.60750628,13.53030096,13.45309565,13.37589033,13.35950275,13.34311518,13.3267276,13.32398711,13.32124661,13.31850612,13.46830975,13.61811339,13.76791702,13.93762958,14.10734215,14.27705471,14.54432879,14.81160286,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.98808816,16.00893391,16.02977967,16.07791267,16.12604568,16.17417868,16.20864455,16.24311041,16.27757628,16.26637311,16.25516995,16.24396678,16.22958609,16.2152054,16.20082471,16.20011873,16.19941276,16.19870678,16.1741189,16.14953102,16.12494314,16.08541559,16.04588805,16.0063605,15.94367656,15.88099262,15.81830868,15.77613232,15.73395595,15.69177959,15.60904215,15.52630471,15.44356727,15.36342135,15.28327542,15.2031295,15.11493884,15.02674818,14.93855752,14.85767733,14.77679713,14.69591694,14.54538859,14.39486025,14.2443319,14.17092176,14.09751163,14.02410149,13.92139595,13.81869042,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
