,0 min,5 min,10 min,15 min,20 min,25 min,30 min,35 min,40 min,45 min,50 min,55 min,60 min,65 min,70 min,75 min,80 min,85 min,90 min,95 min,100 min,105 min,110 min,115 min,120 min,125 min,130 min,135 min,140 min,145 min,150 min,155 min,160 min,165 min,170 min,175 min,180 min,185 min,190 min,195 min,200 min,205 min,210 min,215 min,220 min,225 min,230 min,235 min,240 min,245 min,250 min,255 min,260 min,265 min,270 min,275 min,280 min,285 min,290 min,295 min,300 min,305 min,310 min,315 min,320 min,325 min,330 min,335 min,340 min,345 min,350 min,355 min,360 min,365 min,370 min,375 min,380 min,385 min,390 min,395 min,400 min,405 min,410 min,415 min,420 min,425 min,430 min,435 min,440 min,445 min,450 min,455 min,460 min,465 min,470 min,475 min,480 min,485 min,490 min,495 min,500 min,505 min,510 min,515 min,520 min,525 min,530 min,535 min,540 min,545 min,550 min,555 min,560 min,565 min,570 min,575 min,580 min,585 min,590 min,595 min,600 min,605 min,610 min,615 min,620 min,625 min,630 min,635 min,640 min,645 min,650 min,655 min,660 min,665 min,670 min,675 min,680 min,685 min,690 min,695 min,700 min,705 min,710 min,715 min,720 min,725 min,730 min,735 min,740 min,745 min,750 min,755 min,760 min,765 min,770 min,775 min,780 min,785 min,790 min,795 min,800 min,805 min,810 min,815 min,820 min,825 min,830 min,835 min,840 min,845 min,850 min,855 min,860 min,865 min,870 min,875 min,880 min,885 min,890 min,895 min,900 min,905 min,910 min,915 min,920 min,925 min,930 min,935 min,940 min,945 min,950 min,955 min,960 min,965 min,970 min,975 min,980 min,985 min,990 min,995 min,1000 min,1005 min,1010 min,1015 min,1020 min,1025 min,1030 min,1035 min,1040 min,1045 min,1050 min,1055 min,1060 min,1065 min,1070 min,1075 min,1080 min,1085 min,1090 min,1095 min,1100 min,1105 min,1110 min,1115 min,1120 min,1125 min,1130 min,1135 min,1140 min,1145 min,1150 min,1155 min,1160 min,1165 min,1170 min,1175 min,1180 min,1185 min,1190 min,1195 min,1200 min,1205 min,1210 min,1215 min,1220 min,1225 min,1230 min,1235 min,1240 min,1245 min,1250 min,1255 min,1260 min,1265 min,1270 min,1275 min,1280 min,1285 min,1290 min,1295 min,1300 min,1305 min,1310 min,1315 min,1320 min,1325 min,1330 min,1335 min,1340 min,1345 min,1350 min,1355 min,1360 min,1365 min,1370 min,1375 min,1380 min,1385 min,1390 min,1395 min,1400 min,1405 min,1410 min,1415 min,1420 min,1425 min
P1,12.97915016,12.8974592533333,12.8157683466667,12.73407744,12.66216648,12.59025552,12.51834456,12.4508782466667,12.3834119333333,12.31594562,12.2418107966667,12.1676759733333,12.09354115,12.0282871466667,11.9630331433333,11.89777914,11.8590190733333,11.8202590066667,11.78149894,11.7287781633333,11.6760573866667,11.62333661,11.58450828,11.54567995,11.50685162,11.4542199933333,11.4015883666667,11.34895674,11.32143266,11.29390858,11.2663845,11.2331111233333,11.1998377466667,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.9555820066667,10.9177465633333,10.87991112,10.8632464566667,10.8465817933333,10.82991713,10.8192656933333,10.8086142566667,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.8813454533333,10.9558747566667,11.03040406,11.0416719966667,11.0529399333333,11.06420787,11.0845053833333,11.1048028966667,11.12510041,11.1782024933333,11.2313045766667,11.28440666,11.3459521133333,11.4074975666667,11.46904302,11.5543497833333,11.6396565466667,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.5582521633333,11.5234285166667,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.7551885266667,11.7995769733333,11.84396542,11.88761645,11.93126748,11.97491851,12.0724304933333,12.1699424766667,12.26745446,12.3950768633333,12.5226992666667,12.65032167,12.7354059333333,12.8204901966667,12.90557446,12.98386347,13.06215248,13.14044149,13.2193505533333,13.2982596166667,13.37716868,13.4350579633333,13.4929472466667,13.55083653,13.5989343266667,13.6470321233333,13.69512992,13.74607945,13.79702898,13.84797851,13.9152948466667,13.9826111833333,14.04992752,14.10711964,14.16431176,14.22150388,14.2539885633333,14.2864732466667,14.31895793,14.3642731366667,14.4095883433333,14.45490355,14.4954821733333,14.5360607966667,14.57663942,14.6125331933333,14.6484269666667,14.68432074,14.6981386466667,14.7119565533333,14.72577446,14.7378969666667,14.7500194733333,14.76214198,14.7895119533333,14.8168819266667,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.0201020133333,15.0366422866667,15.05318256,15.05204165,15.05090074,15.04975983,15.0374085933333,15.0250573566667,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.9821697833333,14.9637793966667,14.94538901,14.9409298633333,14.9364707166667,14.93201157,14.92041595,14.90882033,14.89722471,14.8725305766667,14.8478364433333,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.2287097833333,14.0774543566667,13.92619893,13.8199680466667,13.7137371633333,13.60750628,13.5303009633333,13.4530956466667,13.37589033,13.3595027533333,13.3431151766667,13.3267276,13.3239871066667,13.3212466133333,13.31850612,13.4683097533333,13.6181133866667,13.76791702,13.9376295833333,14.1073421466667,14.27705471,14.5443287866667,14.8116028633333,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.9880881566667,16.0089339133333,16.02977967,16.0779126733333,16.1260456766667,16.17417868,16.2086445466667,16.2431104133333,16.27757628,16.2663731133333,16.2551699466667,16.24396678,16.22958609,16.2152054,16.20082471,16.2001187333333,16.1994127566667,16.19870678,16.1741189,16.14953102,16.12494314,16.0854155933333,16.0458880466667,16.0063605,15.94367656,15.88099262,15.81830868,15.7761323166667,15.7339559533333,15.69177959,15.60904215,15.52630471,15.44356727,15.3634213466667,15.2832754233333,15.2031295,15.11493884,15.02674818,14.93855752,14.8576773266667,14.7767971333333,14.69591694,14.5453885933333,14.3948602466667,14.2443319,14.1709217633333,14.0975116266667,14.02410149,13.9213959533333,13.8186904166667,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
P2,12.97915016,12.8974592533333,12.8157683466667,12.73407744,12.66216648,12.59025552,12.51834456,12.4508782466667,12.3834119333333,12.31594562,12.2418107966667,12.1676759733333,12.09354115,12.0282871466667,11.9630331433333,11.89777914,11.8590190733333,11.8202590066667,11.78149894,11.7287781633333,11.6760573866667,11.62333661,11.58450828,11.54567995,11.50685162,11.4542199933333,11.4015883666667,11.34895674,11.32143266,11.29390858,11.2663845,11.2331111233333,11.1998377466667,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.9555820066667,10.9177465633333,10.87991112,10.8632464566667,10.8465817933333,10.82991713,10.8192656933333,10.8086142566667,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.8813454533333,10.9558747566667,11.03040406,11.0416719966667,11.0529399333333,11.06420787,11.0845053833333,11.1048028966667,11.12510041,11.1782024933333,11.2313045766667,11.28440666,11.3459521133333,11.4074975666667,11.46904302,11.5543497833333,11.6396565466667,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.5582521633333,11.5234285166667,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.7551885266667,11.7995769733333,11.84396542,11.88761645,11.93126748,11.97491851,12.0724304933333,12.1699424766667,12.26745446,12.3950768633333,12.5226992666667,12.65032167,12.7354059333333,12.8204901966667,12.90557446,12.98386347,13.06215248,13.14044149,13.2193505533333,13.2982596166667,13.37716868,13.4350579633333,13.4929472466667,13.55083653,13.5989343266667,13.6470321233333,13.69512992,13.74607945,13.79702898,13.84797851,13.9152948466667,13.9826111833333,14.04992752,14.10711964,14.16431176,14.22150388,14.2539885633333,14.2864732466667,14.31895793,14.3642731366667,14.4095883433333,14.45490355,14.4954821733333,14.5360607966667,14.57663942,14.6125331933333,14.6484269666667,14.68432074,14.6981386466667,14.7119565533333,14.72577446,14.7378969666667,14.7500194733333,14.76214198,14.7895119533333,14.8168819266667,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.0201020133333,15.0366422866667,15.05318256,15.05204165,15.05090074,15.04975983,15.0374085933333,15.0250573566667,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.9821697833333,14.9637793966667,14.94538901,14.9409298633333,14.9364707166667,14.93201157,14.92041595,14.90882033,14.89722471,14.8725305766667,14.8478364433333,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.2287097833333,14.0774543566667,13.92619893,13.8199680466667,13.7137371633333,13.60750628,13.5303009633333,13.4530956466667,13.37589033,13.3595027533333,13.3431151766667,13.3267276,13.3239871066667,13.3212466133333,13.31850612,13.4683097533333,13.6181133866667,13.76791702,13.9376295833333,14.1073421466667,14.27705471,14.5443287866667,14.8116028633333,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.9880881566667,16.0089339133333,16.02977967,16.0779126733333,16.1260456766667,16.17417868,16.2086445466667,16.2431104133333,16.27757628,16.2663731133333,16.2551699466667,16.24396678,16.22958609,16.2152054,16.20082471,16.2001187333333,16.1994127566667,16.19870678,16.1741189,16.14953102,16.12494314,16.0854155933333,16.0458880466667,16.0063605,15.94367656,15.88099262,15.81830868,15.7761323166667,15.7339559533333,15.69177959,15.60904215,15.52630471,15.44356727,15.3634213466667,15.2832754233333,15.2031295,15.11493884,15.02674818,14.93855752,14.8576773266667,14.7767971333333,14.69591694,14.5453885933333,14.3948602466667,14.2443319,14.1709217633333,14.0975116266667,14.02410149,13.9213959533333,13.8186904166667,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
P3,12.97915016,12.8974592533333,12.8157683466667,12.73407744,12.66216648,12.59025552,12.51834456,12.4508782466667,12.3834119333333,12.31594562,12.2418107966667,12.1676759733333,12.09354115,12.0282871466667,11.9630331433333,11.89777914,11.8590190733333,11.8202590066667,11.78149894,11.7287781633333,11.6760573866667,11.62333661,11.58450828,11.54567995,11.50685162,11.4542199933333,11.4015883666667,11.34895674,11.32143266,11.29390858,11.2663845,11.2331111233333,11.1998377466667,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.9555820066667,10.9177465633333,10.87991112,10.8632464566667,10.8465817933333,10.82991713,10.8192656933333,10.8086142566667,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.8813454533333,10.9558747566667,11.03040406,11.0416719966667,11.0529399333333,11.06420787,11.0845053833333,11.1048028966667,11.12510041,11.1782024933333,11.2313045766667,11.28440666,11.3459521133333,11.4074975666667,11.46904302,11.5543497833333,11.6396565466667,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.5582521633333,11.5234285166667,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.7551885266667,11.7995769733333,11.84396542,11.88761645,11.93126748,11.97491851,12.0724304933333,12.1699424766667,12.26745446,12.3950768633333,12.5226992666667,12.65032167,12.7354059333333,12.8204901966667,12.90557446,12.98386347,13.06215248,13.14044149,13.2193505533333,13.2982596166667,13.37716868,13.4350579633333,13.4929472466667,13.55083653,13.5989343266667,13.6470321233333,13.69512992,13.74607945,13.79702898,13.84797851,13.9152948466667,13.9826111833333,14.04992752,14.10711964,14.16431176,14.22150388,14.2539885633333,14.2864732466667,14.31895793,14.3642731366667,14.4095883433333,14.45490355,14.4954821733333,14.5360607966667,14.57663942,14.6125331933333,14.6484269666667,14.68432074,14.6981386466667,14.7119565533333,14.72577446,14.7378969666667,14.7500194733333,14.76214198,14.7895119533333,14.8168819266667,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.0201020133333,15.0366422866667,15.05318256,15.05204165,15.05090074,15.04975983,15.0374085933333,15.0250573566667,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.9821697833333,14.9637793966667,14.94538901,14.9409298633333,14.9364707166667,14.93201157,14.92041595,14.90882033,14.89722471,14.8725305766667,14.8478364433333,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.2287097833333,14.0774543566667,13.92619893,13.8199680466667,13.7137371633333,13.60750628,13.5303009633333,13.4530956466667,13.37589033,13.3595027533333,13.3431151766667,13.3267276,13.3239871066667,13.3212466133333,13.31850612,13.4683097533333,13.6181133866667,13.76791702,13.9376295833333,14.1073421466667,14.27705471,14.5443287866667,14.8116028633333,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.9880881566667,16.0089339133333,16.02977967,16.0779126733333,16.1260456766667,16.17417868,16.2086445466667,16.2431104133333,16.27757628,16.2663731133333,16.2551699466667,16.24396678,16.22958609,16.2152054,16.20082471,16.2001187333333,16.1994127566667,16.19870678,16.1741189,16.14953102,16.12494314,16.0854155933333,16.0458880466667,16.0063605,15.94367656,15.88099262,15.81830868,15.7761323166667,15.7339559533333,15.69177959,15.60904215,15.52630471,15.44356727,15.3634213466667,15.2832754233333,15.2031295,15.11493884,15.02674818,14.93855752,14.8576773266667,14.7767971333333,14.69591694,14.5453885933333,14.3948602466667,14.2443319,14.1709217633333,14.0975116266667,14.02410149,13.9213959533333,13.8186904166667,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
P4,12.97915016,12.8974592533333,12.8157683466667,12.73407744,12.66216648,12.59025552,12.51834456,12.4508782466667,12.3834119333333,12.31594562,12.2418107966667,12.1676759733333,12.09354115,12.0282871466667,11.9630331433333,11.89777914,11.8590190733333,11.8202590066667,11.78149894,11.7287781633333,11.6760573866667,11.62333661,11.58450828,11.54567995,11.50685162,11.4542199933333,11.4015883666667,11.34895674,11.32143266,11.29390858,11.2663845,11.2331111233333,11.1998377466667,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.9555820066667,10.9177465633333,10.87991112,10.8632464566667,10.8465817933333,10.82991713,10.8192656933333,10.8086142566667,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.8813454533333,10.9558747566667,11.03040406,11.0416719966667,11.0529399333333,11.06420787,11.0845053833333,11.1048028966667,11.12510041,11.1782024933333,11.2313045766667,11.28440666,11.3459521133333,11.4074975666667,11.46904302,11.5543497833333,11.6396565466667,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.5582521633333,11.5234285166667,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.7551885266667,11.7995769733333,11.84396542,11.88761645,11.93126748,11.97491851,12.0724304933333,12.1699424766667,12.26745446,12.3950768633333,12.5226992666667,12.65032167,12.7354059333333,12.8204901966667,12.90557446,12.98386347,13.06215248,13.14044149,13.2193505533333,13.2982596166667,13.37716868,13.4350579633333,13.4929472466667,13.55083653,13.5989343266667,13.6470321233333,13.69512992,13.74607945,13.79702898,13.84797851,13.9152948466667,13.9826111833333,14.04992752,14.10711964,14.16431176,14.22150388,14.2539885633333,14.2864732466667,14.31895793,14.3642731366667,14.4095883433333,14.45490355,14.4954821733333,14.5360607966667,14.57663942,14.6125331933333,14.6484269666667,14.68432074,14.6981386466667,14.7119565533333,14.72577446,14.7378969666667,14.7500194733333,14.76214198,14.7895119533333,14.8168819266667,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.0201020133333,15.0366422866667,15.05318256,15.05204165,15.05090074,15.04975983,15.0374085933333,15.0250573566667,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.9821697833333,14.9637793966667,14.94538901,14.9409298633333,14.9364707166667,14.93201157,14.92041595,14.90882033,14.89722471,14.8725305766667,14.8478364433333,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.2287097833333,14.0774543566667,13.92619893,13.8199680466667,13.7137371633333,13.60750628,13.5303009633333,13.4530956466667,13.37589033,13.3595027533333,13.3431151766667,13.3267276,13.3239871066667,13.3212466133333,13.31850612,13.4683097533333,13.6181133866667,13.76791702,13.9376295833333,14.1073421466667,14.27705471,14.5443287866667,14.8116028633333,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.9880881566667,16.0089339133333,16.02977967,16.0779126733333,16.1260456766667,16.17417868,16.2086445466667,16.2431104133333,16.27757628,16.2663731133333,16.2551699466667,16.24396678,16.22958609,16.2152054,16.20082471,16.2001187333333,16.1994127566667,16.19870678,16.1741189,16.14953102,16.12494314,16.0854155933333,16.0458880466667,16.0063605,15.94367656,15.88099262,15.81830868,15.7761323166667,15.7339559533333,15.69177959,15.60904215,15.52630471,15.44356727,15.3634213466667,15.2832754233333,15.2031295,15.11493884,15.02674818,14.93855752,14.8576773266667,14.7767971333333,14.69591694,14.5453885933333,14.3948602466667,14.2443319,14.1709217633333,14.0975116266667,14.02410149,13.9213959533333,13.8186904166667,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
P5,12.97915016,12.8974592533333,12.8157683466667,12.73407744,12.66216648,12.59025552,12.51834456,12.4508782466667,12.3834119333333,12.31594562,12.2418107966667,12.1676759733333,12.09354115,12.0282871466667,11.9630331433333,11.89777914,11.8590190733333,11.8202590066667,11.78149894,11.7287781633333,11.6760573866667,11.62333661,11.58450828,11.54567995,11.50685162,11.4542199933333,11.4015883666667,11.34895674,11.32143266,11.29390858,11.2663845,11.2331111233333,11.1998377466667,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.9555820066667,10.9177465633333,10.87991112,10.8632464566667,10.8465817933333,10.82991713,10.8192656933333,10.8086142566667,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.8813454533333,10.9558747566667,11.03040406,11.0416719966667,11.0529399333333,11.06420787,11.0845053833333,11.1048028966667,11.12510041,11.1782024933333,11.2313045766667,11.28440666,11.3459521133333,11.4074975666667,11.46904302,11.5543497833333,11.6396565466667,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.5582521633333,11.5234285166667,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.7551885266667,11.7995769733333,11.84396542,11.88761645,11.93126748,11.97491851,12.0724304933333,12.1699424766667,12.26745446,12.3950768633333,12.5226992666667,12.65032167,12.7354059333333,12.8204901966667,12.90557446,12.98386347,13.06215248,13.14044149,13.2193505533333,13.2982596166667,13.37716868,13.4350579633333,13.4929472466667,13.55083653,13.5989343266667,13.6470321233333,13.69512992,13.74607945,13.79702898,13.84797851,13.9152948466667,13.9826111833333,14.04992752,14.10711964,14.16431176,14.22150388,14.2539885633333,14.2864732466667,14.31895793,14.3642731366667,14.4095883433333,14.45490355,14.4954821733333,14.5360607966667,14.57663942,14.6125331933333,14.6484269666667,14.68432074,14.6981386466667,14.7119565533333,14.72577446,14.7378969666667,14.7500194733333,14.76214198,14.7895119533333,14.8168819266667,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.0201020133333,15.0366422866667,15.05318256,15.05204165,15.05090074,15.04975983,15.0374085933333,15.0250573566667,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.9821697833333,14.9637793966667,14.94538901,14.9409298633333,14.9364707166667,14.93201157,14.92041595,14.90882033,14.89722471,14.8725305766667,14.8478364433333,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.2287097833333,14.0774543566667,13.92619893,13.8199680466667,13.7137371633333,13.60750628,13.5303009633333,13.4530956466667,13.37589033,13.3595027533333,13.3431151766667,13.3267276,13.3239871066667,13.3212466133333,13.31850612,13.4683097533333,13.6181133866667,13.76791702,13.9376295833333,14.1073421466667,14.27705471,14.5443287866667,14.8116028633333,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.9880881566667,16.0089339133333,16.02977967,16.0779126733333,16.1260456766667,16.17417868,16.2086445466667,16.2431104133333,16.27757628,16.2663731133333,16.2551699466667,16.24396678,16.22958609,16.2152054,16.20082471,16.2001187333333,16.1994127566667,16.19870678,16.1741189,16.14953102,16.12494314,16.0854155933333,16.0458880466667,16.0063605,15.94367656,15.88099262,15.81830868,15.7761323166667,15.7339559533333,15.69177959,15.60904215,15.52630471,15.44356727,15.3634213466667,15.2832754233333,15.2031295,15.11493884,15.02674818,14.93855752,14.8576773266667,14.7767971333333,14.69591694,14.5453885933333,14.3948602466667,14.2443319,14.1709217633333,14.0975116266667,14.02410149,13.9213959533333,13.8186904166667,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
P6,12.97915016,12.8974592533333,12.8157683466667,12.73407744,12.66216648,12.59025552,12.51834456,12.4508782466667,12.3834119333333,12.31594562,12.2418107966667,12.1676759733333,12.09354115,12.0282871466667,11.9630331433333,11.89777914,11.8590190733333,11.8202590066667,11.78149894,11.7287781633333,11.6760573866667,11.62333661,11.58450828,11.54567995,11.50685162,11.4542199933333,11.4015883666667,11.34895674,11.32143266,11.29390858,11.2663845,11.2331111233333,11.1998377466667,11.16656437,11.12510904,11.08365371,11.04219838,11.02593807,11.00967776,10.99341745,10.9555820066667,10.9177465633333,10.87991112,10.8632464566667,10.8465817933333,10.82991713,10.8192656933333,10.8086142566667,10.79796282,10.79409069,10.79021856,10.78634643,10.79316967,10.79999291,10.80681615,10.8813454533333,10.9558747566667,11.03040406,11.0416719966667,11.0529399333333,11.06420787,11.0845053833333,11.1048028966667,11.12510041,11.1782024933333,11.2313045766667,11.28440666,11.3459521133333,11.4074975666667,11.46904302,11.5543497833333,11.6396565466667,11.72496331,11.73590311,11.74684291,11.75778271,11.70288041,11.64797811,11.59307581,11.5582521633333,11.5234285166667,11.48860487,11.47359502,11.45858517,11.44357532,11.48401239,11.52444946,11.56488653,11.61352438,11.66216223,11.71080008,11.7551885266667,11.7995769733333,11.84396542,11.88761645,11.93126748,11.97491851,12.0724304933333,12.1699424766667,12.26745446,12.3950768633333,12.5226992666667,12.65032167,12.7354059333333,12.8204901966667,12.90557446,12.98386347,13.06215248,13.14044149,13.2193505533333,13.2982596166667,13.37716868,13.4350579633333,13.4929472466667,13.55083653,13.5989343266667,13.6470321233333,13.69512992,13.74607945,13.79702898,13.84797851,13.9152948466667,13.9826111833333,14.04992752,14.10711964,14.16431176,14.22150388,14.2539885633333,14.2864732466667,14.31895793,14.3642731366667,14.4095883433333,14.45490355,14.4954821733333,14.5360607966667,14.57663942,14.6125331933333,14.6484269666667,14.68432074,14.6981386466667,14.7119565533333,14.72577446,14.7378969666667,14.7500194733333,14.76214198,14.7895119533333,14.8168819266667,14.8442519,14.85831259,14.87237328,14.88643397,14.90095799,14.91548201,14.93000603,14.95442435,14.97884267,15.00326099,15.00082774,14.99839449,14.99596124,14.99849474,15.00102824,15.00356174,15.0201020133333,15.0366422866667,15.05318256,15.05204165,15.05090074,15.04975983,15.0374085933333,15.0250573566667,15.01270612,15.01081386,15.0089216,15.00702934,15.00758193,15.00813452,15.00868711,15.00597813,15.00326915,15.00056017,14.9821697833333,14.9637793966667,14.94538901,14.9409298633333,14.9364707166667,14.93201157,14.92041595,14.90882033,14.89722471,14.8725305766667,14.8478364433333,14.82314231,14.75197198,14.68080165,14.60963132,14.53307595,14.45652058,14.37996521,14.2287097833333,14.0774543566667,13.92619893,13.8199680466667,13.7137371633333,13.60750628,13.5303009633333,13.4530956466667,13.37589033,13.3595027533333,13.3431151766667,13.3267276,13.3239871066667,13.3212466133333,13.31850612,13.4683097533333,13.6181133866667,13.76791702,13.9376295833333,14.1073421466667,14.27705471,14.5443287866667,14.8116028633333,15.07887694,15.28515672,15.4914365,15.69771628,15.78755832,15.87740036,15.9672424,15.9880881566667,16.0089339133333,16.02977967,16.0779126733333,16.1260456766667,16.17417868,16.2086445466667,16.2431104133333,16.27757628,16.2663731133333,16.2551699466667,16.24396678,16.22958609,16.2152054,16.20082471,16.2001187333333,16.1994127566667,16.19870678,16.1741189,16.14953102,16.12494314,16.0854155933333,16.0458880466667,16.0063605,15.94367656,15.88099262,15.81830868,15.7761323166667,15.7339559533333,15.69177959,15.60904215,15.52630471,15.44356727,15.3634213466667,15.2832754233333,15.2031295,15.11493884,15.02674818,14.93855752,14.8576773266667,14.7767971333333,14.69591694,14.5453885933333,14.3948602466667,14.2443319,14.1709217633333,14.0975116266667,14.02410149,13.9213959533333,13.8186904166667,13.71598488,13.63281912,13.54965336,13.4664876,13.38342008,13.30035256,13.21728504
